age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
47,unemployed,single,unknown,no,858,yes,no,cellular,30,jul,402,6,-1,0,unknown,no
52,management,married,tertiary,no,6807,no,no,unknown,30,jun,13,5,-1,0,unknown,no
45,technician,divorced,secondary,no,375,no,no,cellular,19,oct,486,1,-1,0,unknown,yes
30,admin.,single,secondary,no,1039,yes,no,unknown,13,may,252,1,-1,0,unknown,no
41,management,single,tertiary,no,363,no,no,cellular,18,feb,270,1,-1,0,unknown,no
38,technician,single,secondary,no,1404,yes,no,cellular,16,jul,134,1,-1,0,unknown,yes
59,admin.,married,tertiary,no,765,no,no,cellular,11,oct,459,1,177,7,success,no
32,management,married,tertiary,no,1316,yes,no,cellular,9,jan,325,1,247,1,failure,no
38,technician,married,tertiary,no,91,yes,no,telephone,3,aug,63,3,-1,0,unknown,no
40,technician,married,secondary,no,305,no,no,cellular,7,aug,361,1,-1,0,unknown,no
61,housemaid,divorced,tertiary,no,1166,no,no,unknown,11,feb,92,1,-1,0,unknown,no
77,retired,married,primary,no,2562,no,no,telephone,11,mar,1476,6,-1,0,unknown,no
27,technician,single,tertiary,no,5704,yes,no,cellular,20,may,709,4,-1,0,unknown,no
34,blue-collar,single,secondary,no,72,yes,no,cellular,14,jul,191,1,347,12,failure,no
53,retired,married,secondary,yes,-70,no,no,cellular,12,jan,164,1,-1,0,unknown,no
46,technician,married,secondary,no,622,no,no,cellular,27,aug,83,7,-1,0,unknown,no
38,technician,single,tertiary,no,192,yes,no,unknown,30,apr,441,2,-1,0,unknown,yes
56,unknown,married,unknown,no,2587,no,no,unknown,24,sep,229,3,-1,0,unknown,no
46,technician,single,secondary,no,1029,yes,no,unknown,25,may,52,4,-1,0,unknown,no
42,blue-collar,married,secondary,no,541,yes,no,unknown,20,may,125,4,-1,0,unknown,no
29,services,single,secondary,no,1245,yes,no,unknown,8,may,139,1,-1,0,unknown,no
62,retired,single,primary,no,2876,no,no,telephone,8,aug,1071,3,-1,0,unknown,no
31,technician,single,tertiary,yes,795,yes,no,cellular,21,aug,82,6,-1,0,unknown,no
42,entrepreneur,divorced,secondary,yes,513,no,no,cellular,6,may,86,1,-1,0,unknown,no
31,blue-collar,single,secondary,no,704,no,no,unknown,2,jun,737,3,-1,0,unknown,no
41,management,divorced,tertiary,no,1790,no,no,cellular,9,oct,374,1,167,1,success,no
41,self-employed,single,secondary,no,126,no,no,cellular,8,may,9,4,98,2,other,no
27,management,single,tertiary,no,14902,no,no,cellular,29,mar,282,2,-1,0,unknown,yes
41,services,single,secondary,no,765,yes,no,cellular,11,may,463,3,-1,0,unknown,no
49,technician,married,unknown,no,427,yes,no,telephone,3,feb,126,3,-1,0,unknown,no
57,housemaid,married,primary,no,2000,no,no,unknown,17,jun,256,4,-1,0,unknown,no
35,management,divorced,tertiary,no,2022,yes,no,cellular,4,feb,75,2,276,11,other,no
23,student,single,secondary,no,-3,no,no,cellular,8,feb,403,2,183,1,other,yes
44,management,married,tertiary,no,2541,no,no,cellular,8,aug,81,3,181,0,unknown,yes
46,blue-collar,married,primary,no,-63,no,no,cellular,28,aug,236,6,-1,0,unknown,no
73,management,single,unknown,no,1904,no,no,telephone,27,dec,431,1,0,0,unknown,yes
49,management,single,tertiary,no,928,no,no,cellular,27,aug,121,2,-1,0,unknown,no
36,management,married,tertiary,no,589,yes,no,cellular,28,apr,170,3,-1,0,unknown,no
30,self-employed,single,secondary,no,196,yes,yes,cellular,18,jul,456,3,-1,0,unknown,no
62,retired,married,primary,no,950,no,no,telephone,23,aug,253,1,-1,0,unknown,no
42,blue-collar,single,primary,no,802,no,no,unknown,6,may,172,2,-1,0,unknown,no
48,services,married,secondary,no,257,yes,no,telephone,15,jul,147,6,-1,0,other,yes
47,entrepreneur,married,secondary,no,1316,yes,yes,unknown,22,may,210,3,-1,0,unknown,no
32,technician,single,tertiary,no,363,yes,no,cellular,15,nov,321,3,-1,0,unknown,no
28,management,single,tertiary,no,1669,yes,no,telephone,30,jan,240,1,-1,0,unknown,no
43,technician,divorced,secondary,no,176,yes,no,cellular,3,may,47,3,356,1,failure,no
33,technician,single,secondary,no,-581,yes,no,unknown,13,may,72,2,-1,0,unknown,no
52,technician,married,secondary,no,9,no,no,telephone,19,jun,81,1,-1,0,unknown,no
23,entrepreneur,single,unknown,no,3140,no,no,telephone,10,dec,1427,3,0,0,unknown,yes
37,services,married,secondary,no,2066,yes,no,cellular,5,feb,333,4,344,0,success,yes
42,entrepreneur,married,secondary,no,20,yes,yes,cellular,29,jul,101,3,-1,0,unknown,no
38,blue-collar,divorced,secondary,no,3223,yes,no,unknown,20,may,578,10,-1,0,unknown,no
62,retired,single,secondary,no,2537,no,no,telephone,24,oct,552,1,-1,3,success,yes
55,entrepreneur,married,primary,no,2621,yes,no,cellular,28,aug,102,1,-1,0,unknown,no
41,blue-collar,married,primary,no,502,no,yes,cellular,24,jul,170,3,-1,0,unknown,no
24,student,single,unknown,no,1019,no,no,cellular,29,mar,28,10,-1,0,unknown,no
37,entrepreneur,single,secondary,yes,-153,yes,yes,unknown,27,may,274,3,-1,0,unknown,no
50,technician,divorced,secondary,no,667,yes,yes,cellular,19,nov,111,6,-1,0,unknown,no
35,blue-collar,married,secondary,no,153,yes,no,unknown,7,may,924,2,-1,0,unknown,no
57,blue-collar,married,secondary,no,-13,no,no,unknown,8,jun,290,3,-1,0,unknown,no
41,blue-collar,married,secondary,no,508,no,no,unknown,5,jun,102,5,-1,0,unknown,no
35,technician,single,tertiary,no,-51,no,no,unknown,6,jun,96,1,-1,0,unknown,no
70,retired,married,primary,no,11865,no,no,telephone,14,oct,160,1,-1,0,unknown,no
41,management,single,tertiary,no,96,no,no,cellular,29,aug,708,2,-1,0,unknown,yes
28,blue-collar,married,secondary,yes,-134,no,yes,cellular,8,jul,393,2,-1,0,unknown,no
34,blue-collar,single,primary,no,153,yes,no,unknown,24,may,70,6,-1,0,unknown,no
26,services,single,secondary,no,452,no,no,cellular,28,may,600,3,0,0,unknown,no
27,blue-collar,single,secondary,no,73,yes,no,unknown,23,may,229,1,-1,0,unknown,no
26,technician,single,secondary,no,1686,no,no,unknown,3,jun,94,1,-1,0,unknown,no
31,management,divorced,tertiary,no,2039,yes,no,cellular,8,may,197,2,122,1,failure,no
79,technician,single,secondary,no,71,no,no,cellular,3,oct,218,1,-1,0,unknown,no
54,blue-collar,divorced,unknown,no,1295,yes,no,cellular,17,apr,61,2,359,6,other,no
34,management,single,tertiary,no,852,yes,no,cellular,8,may,113,2,185,2,failure,no
46,admin.,divorced,secondary,no,1023,yes,no,cellular,7,may,262,1,-1,0,unknown,no
73,retired,married,primary,no,1584,yes,no,telephone,15,aug,91,5,-1,0,unknown,no
27,entrepreneur,single,secondary,no,-233,yes,no,unknown,7,may,219,3,-1,0,unknown,no
22,blue-collar,single,secondary,no,201,yes,no,unknown,13,may,136,2,-1,0,unknown,no
37,management,single,tertiary,no,-272,no,no,cellular,19,apr,162,5,-1,0,unknown,yes
32,blue-collar,married,tertiary,no,223,yes,no,cellular,14,aug,56,7,-1,0,unknown,no
47,blue-collar,married,secondary,no,1990,yes,no,unknown,13,may,86,1,-1,0,unknown,no
46,technician,married,unknown,no,642,yes,no,cellular,28,aug,31,18,-1,0,unknown,no
36,blue-collar,married,secondary,no,-9,yes,no,cellular,18,jun,316,4,-1,0,unknown,no
27,management,single,secondary,no,-76,no,no,unknown,27,may,167,3,-1,0,unknown,no
55,technician,divorced,secondary,no,90,yes,no,cellular,11,may,19,4,357,1,other,no
51,self-employed,divorced,tertiary,no,7084,no,no,cellular,19,apr,593,2,-1,0,unknown,yes
30,services,married,tertiary,no,1259,no,no,cellular,20,feb,184,2,123,3,unknown,no
60,admin.,married,primary,yes,-388,no,no,unknown,1,jun,75,4,-1,0,unknown,no
55,technician,married,secondary,no,-225,yes,no,unknown,4,jun,282,4,-1,0,unknown,no
35,technician,married,tertiary,no,2641,no,no,cellular,29,aug,112,4,-1,0,unknown,no
40,self-employed,divorced,secondary,yes,-816,yes,no,cellular,19,jul,169,4,-1,0,unknown,no
45,management,married,secondary,no,1328,yes,no,cellular,3,may,123,3,-1,0,unknown,no
30,management,single,tertiary,no,1587,no,no,cellular,29,jul,254,2,-1,0,unknown,no
38,admin.,single,secondary,no,387,yes,no,cellular,19,may,106,29,-1,0,unknown,no
42,technician,single,tertiary,no,-34,no,no,cellular,7,jul,75,5,363,1,failure,no
32,technician,single,secondary,no,-60,yes,no,cellular,17,may,182,2,-1,0,unknown,no
36,technician,single,secondary,no,313,no,no,cellular,22,jun,234,4,-1,0,unknown,yes
78,retired,married,primary,no,7980,no,no,telephone,12,jul,1100,3,-1,0,unknown,yes
25,technician,single,tertiary,no,375,yes,no,unknown,27,may,130,3,-1,0,unknown,no
53,retired,divorced,secondary,no,2382,yes,no,cellular,21,may,68,4,346,1,failure,no
48,services,divorced,secondary,yes,-170,no,no,cellular,17,jul,94,16,-1,0,unknown,no
34,entrepreneur,married,secondary,yes,2080,yes,yes,cellular,18,nov,723,1,-1,0,unknown,no
27,admin.,single,secondary,no,68,yes,no,unknown,17,may,288,2,-1,0,unknown,no
31,admin.,single,secondary,no,584,yes,no,cellular,14,may,568,2,-1,0,unknown,no
34,management,married,tertiary,no,1819,yes,no,cellular,10,may,198,5,179,1,failure,no
44,technician,single,tertiary,no,2914,no,no,cellular,29,jan,128,2,128,1,other,no
52,blue-collar,married,tertiary,no,6374,yes,no,cellular,26,apr,543,3,140,4,failure,no
42,technician,divorced,secondary,no,531,yes,no,cellular,9,jul,305,6,179,4,failure,no
46,management,married,unknown,no,20737,no,no,telephone,18,nov,130,5,-1,0,unknown,no
38,blue-collar,married,primary,no,188,yes,no,cellular,18,may,362,1,-1,0,other,no
57,admin.,married,secondary,no,904,no,no,cellular,8,aug,202,2,0,0,unknown,no
28,services,single,secondary,no,37,yes,no,unknown,10,may,163,2,-1,0,unknown,no
58,entrepreneur,married,unknown,no,1048,yes,no,unknown,24,may,105,3,-1,0,unknown,no
33,technician,single,tertiary,no,799,no,no,cellular,17,nov,385,1,-1,0,unknown,no
31,technician,married,secondary,no,33,yes,no,cellular,20,may,158,1,-1,0,other,no
27,admin.,single,secondary,no,66,yes,no,cellular,19,may,103,3,-1,0,unknown,no
58,technician,married,unknown,no,531,no,no,cellular,9,aug,64,6,263,11,success,no
31,blue-collar,married,secondary,no,799,yes,no,cellular,20,may,90,6,-1,0,unknown,no
29,blue-collar,married,secondary,no,-547,no,yes,cellular,16,nov,593,3,189,0,unknown,yes
43,entrepreneur,married,unknown,yes,760,yes,yes,cellular,19,jul,100,29,-1,0,unknown,no
40,self-employed,single,tertiary,no,6102,no,no,unknown,27,jun,63,1,-1,0,unknown,yes
29,management,single,tertiary,no,5386,yes,no,cellular,28,sep,173,6,99,1,success,no
44,management,single,tertiary,no,202,yes,no,cellular,9,may,176,2,-1,0,unknown,no
34,technician,single,secondary,no,770,no,no,cellular,27,aug,126,7,-1,0,unknown,no
26,blue-collar,single,secondary,no,224,yes,yes,cellular,20,jul,741,2,-1,0,unknown,no
74,retired,married,primary,no,2971,no,no,telephone,6,aug,435,3,-1,0,unknown,no
57,technician,divorced,secondary,no,3251,no,no,cellular,29,jan,1270,1,-1,0,unknown,yes
33,entrepreneur,single,tertiary,no,269,yes,no,unknown,25,may,150,1,-1,0,unknown,no
26,blue-collar,single,secondary,no,970,yes,no,cellular,8,may,319,4,-1,0,unknown,no
53,technician,married,secondary,no,90,yes,no,cellular,9,may,474,2,186,3,failure,no
32,admin.,single,tertiary,no,256,no,yes,cellular,9,jul,104,17,-1,0,unknown,no
35,entrepreneur,single,secondary,no,321,yes,no,cellular,26,jul,238,2,-1,0,unknown,no
54,admin.,married,secondary,no,1904,no,no,telephone,20,nov,221,1,-1,0,unknown,no
54,entrepreneur,divorced,tertiary,no,409,yes,no,cellular,18,apr,219,1,-1,0,unknown,no
34,technician,married,tertiary,no,495,yes,yes,cellular,5,jul,437,2,-1,0,unknown,no
43,technician,married,secondary,no,-257,yes,no,unknown,7,may,157,1,-1,0,unknown,no
30,technician,single,tertiary,no,199,yes,no,cellular,11,may,182,2,-1,0,unknown,no
32,blue-collar,divorced,secondary,no,-34,yes,yes,cellular,26,jul,543,3,-1,0,unknown,no
52,blue-collar,divorced,primary,no,1181,yes,yes,cellular,18,jul,681,3,188,3,other,no
46,management,married,tertiary,no,1674,no,no,cellular,20,aug,265,3,-1,0,unknown,no
27,technician,single,tertiary,no,4208,yes,no,cellular,21,apr,832,1,334,1,failure,no
34,blue-collar,married,secondary,no,155,yes,no,cellular,16,apr,596,10,-1,0,unknown,yes
47,self-employed,divorced,secondary,no,-11,yes,no,cellular,16,nov,559,3,-1,0,unknown,no
39,blue-collar,married,primary,no,425,yes,no,cellular,31,may,76,1,340,0,failure,no
44,entrepreneur,single,tertiary,no,335,yes,no,cellular,8,may,172,2,106,2,failure,no
44,self-employed,married,secondary,no,180,no,no,unknown,21,jun,61,1,-1,1,failure,no
29,management,married,tertiary,no,659,yes,no,cellular,26,aug,327,3,95,1,success,no
32,blue-collar,married,secondary,yes,-1120,yes,no,cellular,17,jul,483,1,-1,0,unknown,no
28,technician,single,tertiary,no,584,no,no,cellular,20,jul,268,3,-1,0,unknown,yes
49,blue-collar,married,primary,no,-278,yes,no,cellular,2,jul,391,1,-1,0,unknown,no
28,services,single,secondary,no,1861,no,no,cellular,10,may,232,1,-1,0,unknown,yes
27,student,single,secondary,no,1387,no,no,cellular,28,jul,678,1,0,0,unknown,no
59,retired,single,primary,no,3656,no,no,unknown,5,jun,169,2,-1,0,unknown,no
52,services,married,secondary,no,-45,no,yes,unknown,18,may,213,1,-1,0,unknown,no
39,blue-collar,single,secondary,no,833,yes,yes,cellular,27,may,446,1,359,3,other,no
34,technician,single,tertiary,no,496,no,no,cellular,1,feb,343,2,78,3,failure,yes
56,retired,divorced,secondary,no,251,no,no,cellular,11,aug,441,1,-1,0,unknown,no
40,management,married,unknown,no,1645,yes,no,cellular,4,may,113,8,-1,0,unknown,no
30,self-employed,single,tertiary,no,2477,no,no,cellular,6,mar,555,1,101,2,failure,yes
31,management,single,tertiary,yes,1696,yes,no,unknown,28,may,168,2,-1,0,unknown,no
27,admin.,married,secondary,no,325,yes,no,cellular,8,feb,321,1,184,1,unknown,no
44,technician,single,tertiary,no,190,yes,no,cellular,27,nov,203,4,-1,0,unknown,no
46,services,married,primary,yes,162,yes,no,telephone,19,may,96,2,361,1,other,no
32,blue-collar,single,secondary,yes,-180,yes,no,unknown,18,may,108,1,-1,0,unknown,no
25,blue-collar,single,primary,yes,1080,yes,no,unknown,8,may,294,1,0,0,unknown,no
56,retired,married,primary,no,556,yes,no,telephone,19,apr,51,1,-1,0,unknown,no
41,admin.,divorced,primary,no,733,yes,no,unknown,17,may,78,5,-1,0,unknown,no
43,management,married,secondary,no,110,yes,no,cellular,8,feb,765,1,178,0,other,yes
31,management,single,tertiary,yes,-366,yes,no,cellular,29,aug,26,2,261,2,failure,no
32,technician,single,secondary,no,2190,no,no,cellular,3,aug,534,1,-1,0,unknown,no
31,technician,single,secondary,no,197,yes,no,cellular,28,may,189,3,-1,0,unknown,no
43,entrepreneur,divorced,tertiary,no,61,yes,yes,telephone,16,nov,117,4,134,2,failure,no
24,blue-collar,single,secondary,no,436,no,no,unknown,13,may,90,1,-1,0,unknown,no
36,management,single,tertiary,no,373,no,no,cellular,19,jun,573,1,-1,0,unknown,yes
32,technician,divorced,tertiary,no,3816,yes,no,cellular,18,aug,311,2,-1,0,unknown,no
30,blue-collar,single,secondary,no,28,yes,no,unknown,16,may,313,4,374,1,other,no
22,student,single,primary,no,4013,no,no,cellular,27,oct,326,1,-1,0,unknown,yes
28,blue-collar,single,secondary,no,383,yes,no,telephone,6,jun,777,1,-1,0,unknown,yes
39,management,divorced,tertiary,no,479,yes,no,cellular,8,may,87,2,94,2,unknown,no
34,blue-collar,divorced,primary,no,478,yes,no,cellular,16,may,344,2,116,1,failure,no
43,entrepreneur,divorced,secondary,no,439,yes,no,cellular,19,feb,320,1,-1,0,unknown,no
40,technician,married,secondary,no,255,no,no,cellular,13,may,53,3,-1,0,unknown,no
36,technician,divorced,tertiary,no,832,yes,no,cellular,4,aug,290,1,-1,0,unknown,no
42,blue-collar,married,secondary,no,227,no,no,cellular,8,jul,281,1,-1,0,unknown,no
41,services,married,secondary,no,4629,yes,no,cellular,20,apr,93,1,329,1,other,no
55,blue-collar,married,primary,yes,-101,no,no,cellular,14,mar,514,1,-1,0,unknown,yes
50,entrepreneur,divorced,secondary,yes,-675,no,no,cellular,16,nov,139,4,-1,0,unknown,no
31,management,single,unknown,no,417,no,no,cellular,15,aug,361,1,-1,0,unknown,no
59,blue-collar,divorced,secondary,no,487,yes,no,unknown,14,may,519,2,0,0,unknown,no
25,blue-collar,divorced,secondary,no,1412,yes,yes,cellular,21,nov,309,2,189,3,unknown,no
32,entrepreneur,single,secondary,no,-284,yes,no,unknown,8,may,189,1,-1,0,unknown,no
29,management,single,tertiary,no,624,yes,no,cellular,13,may,638,4,353,11,other,yes
41,blue-collar,married,primary,no,1186,yes,no,unknown,16,may,100,8,-1,0,unknown,no
44,blue-collar,married,primary,no,2190,yes,no,cellular,20,may,572,1,-1,0,unknown,no
29,admin.,divorced,secondary,no,665,no,no,cellular,28,jul,202,6,-1,0,unknown,no
35,management,divorced,secondary,no,326,yes,no,cellular,5,may,138,6,-1,0,unknown,no
58,technician,divorced,primary,no,5737,no,no,telephone,7,jun,223,3,-1,0,unknown,no
26,self-employed,single,tertiary,no,114,yes,no,cellular,12,feb,573,4,-1,0,unknown,no
56,technician,married,unknown,no,1711,no,no,cellular,27,aug,127,5,-1,0,unknown,no
35,self-employed,single,unknown,no,724,yes,no,cellular,20,may,362,1,-1,0,unknown,no
37,blue-collar,divorced,secondary,no,378,yes,no,cellular,8,may,120,6,-1,1,failure,no
55,housemaid,divorced,primary,no,595,no,no,telephone,15,aug,95,6,-1,0,unknown,no
33,technician,single,secondary,no,712,yes,no,cellular,3,feb,328,1,177,2,failure,no
35,self-employed,married,tertiary,no,-102,no,no,unknown,18,jun,279,1,-1,0,unknown,no
57,blue-collar,divorced,primary,yes,157,yes,yes,cellular,2,jun,447,1,279,1,other,no
43,technician,married,tertiary,no,16927,no,no,cellular,21,oct,133,1,96,2,success,no
47,management,married,tertiary,no,1583,yes,no,cellular,13,aug,252,2,-1,0,unknown,no
57,housemaid,married,primary,no,1443,yes,no,unknown,15,may,149,4,-1,0,unknown,no
41,entrepreneur,married,unknown,no,7464,no,no,unknown,18,jun,383,1,-1,0,unknown,no
39,blue-collar,married,secondary,no,2003,yes,no,unknown,5,jun,294,3,-1,0,unknown,no
58,blue-collar,married,primary,no,816,no,yes,unknown,15,jun,62,2,-1,0,unknown,no
30,technician,single,secondary,yes,-376,yes,yes,unknown,18,nov,245,3,-1,0,unknown,no
36,entrepreneur,married,tertiary,no,93,yes,no,cellular,20,apr,333,4,172,2,failure,no
49,services,married,secondary,no,1577,yes,no,cellular,12,may,184,4,-1,0,unknown,no
58,technician,divorced,tertiary,no,1543,yes,no,cellular,29,jan,99,1,255,1,other,no
68,unknown,married,unknown,no,1099,no,no,cellular,27,jun,218,1,-1,0,unknown,no
46,entrepreneur,married,tertiary,no,2248,yes,no,unknown,6,jun,199,2,-1,0,unknown,no
36,technician,single,secondary,no,350,yes,no,cellular,12,may,267,2,-1,0,unknown,no
46,technician,married,tertiary,no,2286,yes,no,telephone,24,aug,234,7,-1,0,unknown,no
52,technician,divorced,secondary,no,490,no,yes,cellular,12,oct,982,2,97,3,other,yes
29,blue-collar,married,secondary,no,1337,yes,no,cellular,30,apr,363,1,-1,0,unknown,no
31,entrepreneur,single,secondary,no,945,yes,no,cellular,21,apr,292,3,-1,0,unknown,no
28,technician,single,tertiary,no,443,yes,yes,unknown,4,feb,176,2,-1,0,unknown,no
59,blue-collar,married,secondary,no,1870,no,no,cellular,15,feb,961,11,-1,0,unknown,yes
41,management,married,secondary,no,4063,yes,no,telephone,22,may,253,1,-1,0,unknown,no
38,services,married,secondary,no,579,yes,no,cellular,22,may,20,3,-1,4,other,no
30,entrepreneur,single,tertiary,no,10,yes,yes,unknown,5,may,342,1,-1,0,unknown,no
54,management,divorced,tertiary,yes,178,yes,no,cellular,14,jul,150,3,176,2,other,yes
29,technician,divorced,secondary,no,47,no,no,cellular,16,aug,183,1,83,4,success,no
47,management,married,tertiary,no,714,yes,no,cellular,27,jan,409,2,182,2,failure,yes
57,technician,married,primary,no,1458,no,no,cellular,20,aug,261,3,-1,0,unknown,no
33,technician,divorced,secondary,no,-443,yes,no,cellular,30,may,374,1,-1,2,unknown,no
34,management,single,tertiary,no,7777,no,no,cellular,9,jun,615,1,186,1,failure,no
30,self-employed,single,tertiary,no,446,yes,no,cellular,22,apr,866,3,-1,0,unknown,no
37,technician,married,secondary,no,836,no,no,cellular,2,jun,168,1,-1,0,unknown,yes
